"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"141,245","5320","1","53208001","4265"
"141,246","162724","1","162724801","200"
"141,247","5307","1","53078001","3384"
"141,248","5391","1","53918001","869"
"141,249","5970","1","59708002","12563"
"141,250","2580","1","25808006","4763"
"141,251","231133","1","231133801","3663"
"141,252","5709","1","57098001","7647"
"141,253","5439","1","54398001","1904"
"141,254","2400","1","24008002","13442"
"141,255","5840","1","58408001","5410"
"141,256","129678","1","129678801","389"
"141,257","263031","1","263031801","3684"
"141,258","2000","1","20000301","7841"
"141,259","224248","1","224248801","567"
"141,261","2400","1","24008001","40908"
"141,262","5293","1","52938001","1287"
"141,263","209118","1","209118801","632"
"141,264","5721","1","57218001","1283"
"141,265","222997","1","222997801","126"
"141,266","5822","1","58228001","423"
"141,267","135795","1","135795801","280"
"141,268","5751","1","57518001","20635"
"141,269","2520","1","25201401","8813"
"141,270","5926","1","59268001","693"
"141,271","123061","1","123061801","462"
"141,272","124707","1","124707801","101"
"141,273","199823","1","199823801","3140"
"141,274","224567","1","224567801","497"
"141,276","2040","1","20400201","5415"
"141,277","5926","1","59268001","970"
"141,278","141001","1","141001801","774"
"141,279","5607","1","56078002","5048"
"141,280","262805","1","262805801","776"
"141,281","2500","1","25008007","2153"
"141,282","5303","1","53038001","2060"
"141,283","187445","1","187445801","2686"
"141,284","123146","1","123146801","152"
"141,285","2510","1","25108005","24253"
"141,286","2660","1","26608002","26490"
"141,287","5803","1","58038002","4549"
"141,288","2080","1","20808001","6269"
"141,289","219957","1","219957801","485"
"141,290","5762","1","57628001","2123"
"141,291","181590","1","181590801","235"
"141,292","2070","1","20708001","1710"
"141,293","197115","1","197115801","895"
"141,294","5903","1","59038002","118"
"141,295","2720","1","27208003","19619"
"141,296","5429","1","54298001","178"
"141,297","2060","1","20608001","8171"
"141,298","117852","1","117852801","9745"
"141,299","105836","1","105836801","412"
"141,300","205125","1","205125801","60"
"141,301","189122","1","189122801","124"
"141,302","145949","1","145949801","127"
"141,303","2510","1","25100205","15937"
"141,304","5106","1","51068001","8890"
"141,305","195936","1","195936801","2053"
"141,306","199139","1","199139801","515"
"141,307","169865","1","169865801","1207"
"141,308","4991","1","49918001","14615"
"141,309","5821","1","58218005","5561"
"141,310","2720","1","27208004","55968"
"141,311","2830","1","28300201","1081"
"141,312","136389","1","136389801","1473"
"141,313","144638","1","144638801","390"
"141,315","2660","1","26600201","48216"
"141,316","2510","1","25108005","38863"
"141,317","2090","1","20908002","10436"
"141,318","2000","1","20000301","24402"
"141,319","266787","1","266787801","1181"
"141,320","158533","1","158533801","2451"
"141,321","125326","1","125326801","2784"
"141,322","5057","1","50570201","2497"
"141,323","206328","1","206328801","572"
"141,324","5781","1","57810201","396"
"141,325","2660","1","26608002","16578"
"141,326","183783","1","183783801","1350"
"141,327","149799","1","149799801","25"
"141,328","192851","1","192851801","155"
"141,329","218855","1","218855801","5387"
"141,330","2580","1","25808006","9007"
"141,331","2830","1","28300301","14378"
"141,332","2000","1","20000301","2535"
"141,333","138959","1","138959801","150"
"141,334","5046","1","50468001","290"
"141,335","5793","1","57938001","10876"
"141,336","177640","1","177640801","850"
"141,337","269292","1","269292801","4486"
"141,338","5286","1","52868001","1962"
"141,339","2750","1","27500202","25322"
"141,340","5757","1","57578001","39159"
"141,341","200168","1","200168801","7856"
"141,342","178568","1","178568801","50"
"141,343","2580","1","25808006","9339"
"141,345","204530","1","204530801","41"
"141,346","2510","1","25100203","74866"
"141,347","219110","1","219110801","191"
"141,348","5813","1","58138001","55"
"141,349","2140","1","21400201","5280"
"141,350","2000","1","20000301","24268"
"141,351","5493","1","54938003","12422"
"141,351","5530","2","55308001","3053"
"141,352","131138","1","131138801","378"
"141,353","5803","1","58038002","24863"
"141,354","207991","1","207991801","4024"
"141,355","2660","1","26608002","20001"
"141,356","5508","1","55088001","439"
"141,357","168791","1","168791801","3936"
"141,358","201688","1","201688801","566"
"141,359","112773","1","112773801","303"
"141,360","170382","1","170382801","6210"
"141,361","2400","1","24008004","5375"
"141,362","122271","1","122271801","30"
"141,363","2000","1","20000201","15889"
"141,364","2750","1","27500302","22181"
"141,365","123685","1","123685801","2939"
"141,366","265622","1","265622801","234"
"141,367","2660","1","26600523","1642"
"141,368","5804","1","58048001","1086"
"141,369","110420","1","110420801","101"
"141,370","184089","1","184089801","857"
"141,371","5770","1","57708001","58738"
"141,372","2820","1","28201301","10820"
"141,373","114572","1","114572801","10711"
"141,374","180083","1","180083801","336"
"141,375","5304","1","53048001","719"
"141,376","158535","1","158535801","94"
"141,377","5826","1","58268001","3347"
"141,378","5831","1","58318001","5581"
"141,379","2510","1","25100307","5562"
"141,380","129441","1","129441801","3235"
"141,381","5876","1","58768001","853"
"141,382","5774","1","57748002","15094"
"141,383","5520","1","55208002","1923"
"141,384","5493","1","54938002","5653"
"141,385","5285","1","52858001","248"
"141,386","5804","1","58048001","1317"
"141,388","105050","1","105050801","848"
"141,390","5840","1","58408001","4697"
"141,391","2000","1","20001102","2491"
"141,392","2510","1","25108005","41741"
"141,393","203044","1","203044801","21"
"141,394","5858","1","58588001","1436"
"141,395","5764","1","57648001","10910"
"141,396","2720","1","27208003","25870"
"141,397","5927","1","59278001","1247"
"141,398","5443","1","54438001","41"
"141,399","5445","1","54458001","4278"
"141,400","109557","1","109557801","20"
"141,401","2140","1","21400201","3135"
"141,402","102726","1","102726801","694"
"141,403","119586","1","119586801","5665"
"141,404","105799","1","105799801","194"
"141,405","5803","1","58038002","16802"
"141,406","222997","1","222997801","211"
"141,407","5302","1","53028001","858"
"141,408","5732","1","57328001","6058"
"141,409","129626","1","129626801","50"
"141,410","2750","1","27500302","22444"
"141,411","137098","1","137098801","1979"
"141,412","5286","1","52868001","1322"
"141,413","180003","1","180003801","702"
"141,414","115005","1","115005801","959"
"141,415","205174","1","205174801","1033"
"141,416","218857","1","218857801","5038"
"141,417","208735","1","208735801","4826"
"141,418","266487","1","266487801","830"
"141,419","111750","1","111750801","781"
"141,420","4991","1","49918001","15485"
"141,421","5910","1","59108002","7036"
"141,422","150061","1","150061801","77"
"141,423","5170","1","51708001","20"
"141,424","2580","1","25808006","8395"
"141,425","2510","1","25108005","30403"
"141,426","203109","1","203109801","131"
"141,427","5817","1","58178001","662"
"141,428","125326","1","125326801","3816"
"141,429","189610","1","189610801","419"
"141,430","221312","1","221312801","185"
"141,431","5722","1","57228001","53"
"141,432","5910","1","59108002","5853"
"141,433","145949","1","145949801","428"
"141,433","227784","2","227784801","0"
"141,434","202620","1","202620801","15"
"141,435","5444","1","54448003","750"
"141,437","2080","1","20808001","3525"
"141,438","204252","1","204252801","1021"
"141,439","2500","1","25000206","12649"
"141,440","181807","1","181807801","46"
"141,442","263374","1","263374801","992"
"141,443","2900","1","29000201","10003"
"141,444","2500","1","25000206","35086"
"141,445","145065","1","145065801","1236"
"141,446","200124","1","200124801","138"
"141,447","137307","1","137307801","1645"
"141,448","148802","1","148802801","537"
"141,449","136873","1","136873801","728"
"141,450","5813","1","58138001","2341"
"141,451","5137","1","51370201","3004"
"141,452","5601","1","56018001","491"
"141,453","5877","1","58778001","1796"
"141,454","2550","1","25500301","18476"
"141,455","5819","1","58198001","8176"
"141,456","2810","1","28100201","6968"
"141,457","149450","1","149450801","2192"
"141,458","5221","1","52218001","1741"
"141,459","5770","1","57708004","20674"
"141,460","2750","1","27500302","24767"
"141,461","168095","1","168095801","321"
"141,462","5864","1","58648001","7145"
"141,463","147594","1","147594801","766"
"141,464","2510","1","25100307","5466"
"141,465","261476","1","261476801","332"
"141,467","166441","1","166441801","923"
"141,468","128708","1","128708801","481"
"141,469","2510","1","25100208","2386"
"141,470","197115","1","197115801","702"
"141,471","2400","1","24008001","43067"
"141,473","172029","1","172029801","855"
"141,474","130667","1","130667801","80"
"141,475","5840","1","58408001","13888"
"141,476","5801","1","58018001","20833"
"141,477","2999","1","29990301","2917"
"141,478","5597","1","55978001","3138"
"141,479","150814","1","150814801","596"
"141,480","148802","1","148802801","234"
"141,481","2070","1","20708001","5472"
"141,482","5164","1","51648003","11935"
"141,483","5765","1","57658001","14588"
"141,484","201118","1","201118801","4604"
"141,485","2820","1","28200301","1574"
"141,486","5864","1","58648001","1395"
"141,487","2820","1","28200201","1087"
"141,489","2750","1","27500302","5679"
"141,490","5783","1","57838001","11389"
"141,491","2720","1","27208004","29196"
"141,492","2660","1","26600202","4757"
"141,493","132936","1","132936801","99"
"141,494","268665","1","268665801","596"
"141,495","121284","1","121284801","75"
"141,496","5525","1","55258001","3404"
"141,497","191010","1","191010801","11758"
"141,498","199356","1","199356801","59"
"141,499","118000","1","118000801","1348"
"141,500","139654","1","139654801","1871"
"141,501","5065","1","50658001","495"
"141,502","2820","1","28201401","3347"
"141,502","2999","2","29991102","1241"
"141,503","156006","1","156006801","246"
"141,504","5520","1","55208002","13643"
"141,505","5899","1","58998001","2538"
"141,506","262201","1","262201801","169"
"141,507","125793","1","125793801","40"
"141,508","230545","1","230545801","152"
"141,509","162864","1","162864801","53"
"141,510","2900","1","29000201","19142"
"141,511","5311","1","53118001","175"
"141,512","174801","1","174801801","54"
"141,513","5801","1","58018001","2442"
"141,514","269512","1","269512801","240"
"141,515","189711","1","189711801","50"
"141,516","5874","1","58748002","3309"
"141,517","5602","1","56028001","80"
"141,518","118534","1","118534801","28"
"141,519","5751","1","57518001","7571"
"141,520","5304","1","53048001","4407"
"141,521","100776","1","100776801","308"
"141,522","121735","1","121735801","2607"
"141,523","194196","1","194196801","1056"
"141,524","2550","1","25500301","16822"
"141,525","5863","1","58638001","3298"
"141,526","205125","1","205125801","514"
"141,527","5799","1","57998001","14302"
"141,528","5781","1","57810301","3579"
"141,529","2000","1","20000201","7730"
"141,530","5309","1","53098001","246"
"141,531","5296","1","52968001","2381"
"141,532","5757","1","57578001","15972"
"141,533","5772","1","57728001","21"
"141,534","5320","1","53208001","4051"
"141,535","262697","1","262697801","950"
"141,536","163078","1","163078801","932"
"141,537","5978","1","59788001","2133"
"141,538","259190","1","259190801","926"
"141,539","2830","1","28300201","1441"
"141,540","2660","1","26600303","1268"
"141,541","2090","1","20908003","24749"
"141,542","137630","1","137630801","550"
"141,543","168954","1","168954801","392"
"141,544","5801","1","58018001","827"
"141,545","5948","1","59488001","1096"
"141,546","5950","1","59508002","4721"
"141,547","224430","1","224430801","2532"
"141,548","115651","1","115651801","15"
"141,549","2660","1","26608002","34931"
"141,550","132936","1","132936801","101"
"141,551","5837","1","58378001","1739"
"141,552","5311","1","53118001","4295"
"141,553","2820","1","28200301","7070"
"141,554","5727","1","57278001","667"
"141,555","201629","1","201629801","27"
"141,556","2830","1","28300301","15068"
"141,557","5522","1","55228001","20654"
"141,558","5824","1","58240201","6589"
"141,559","115486","1","115486801","113"
"141,560","178089","1","178089801","51"
"141,561","139961","1","139961801","95"
"141,562","259753","1","259753801","537"
"141,563","2720","1","27208003","25572"
"141,564","5168","1","51688001","5968"
"141,565","5421","1","54218002","6899"
"141,566","261369","1","261369801","450"
"141,567","5790","1","57908001","24735"
"141,568","5920","1","59208001","3567"
"141,569","5811","1","58118003","24380"
"141,570","186425","1","186425801","1095"
"141,571","5996","1","59968001","624"
"141,572","5781","1","57810201","2672"
"141,573","2660","1","26608003","2645"
"141,574","5152","1","51528001","3271"
"141,575","5806","1","58068001","6728"
"141,576","2510","1","25108005","29111"
"141,577","144083","1","144083801","12"
"141,578","182547","1","182547801","7760"
"141,579","5606","1","56060201","6300"
"141,580","178123","1","178123801","5315"
"141,581","2040","1","20400201","3358"
"141,582","2530","1","25300301","6042"
"141,583","200962","1","200962801","405"
"141,584","5828","1","58288001","2446"
"141,585","106910","1","106910801","574"
"141,586","133270","1","133270801","949"
"141,587","136172","1","136172801","3631"
"141,588","195664","1","195664801","836"
"141,589","159183","1","159183801","520"
"141,590","104072","1","104072801","20"
"141,591","2510","1","25100207","4233"
"141,592","149773","1","149773801","723"
"141,593","2500","1","25001103","19657"
"141,594","128636","1","128636801","40"
"141,595","5318","1","53188001","357"
"141,596","158533","1","158533801","2603"
"141,597","2510","1","25100205","16319"
"141,598","213998","1","213998801","20"
"141,599","5784","1","57848001","12564"
"141,600","5493","1","54938003","14410"
"141,601","214786","1","214786801","147"
"141,602","2720","1","27208004","29058"
"141,603","2500","1","25000206","16053"
"141,604","5874","1","58740201","2678"
"141,605","163396","1","163396801","106"
"141,606","127656","1","127656801","2550"
"141,607","133308","1","133308801","60"
"141,608","137725","1","137725801","104"
"141,609","172203","1","172203801","32"
"141,610","5314","1","53148001","558"
"141,611","5445","1","54458001","4439"
"141,612","202810","1","202810801","797"
"141,613","222622","1","222622801","157"
"141,614","5817","1","58178001","4558"
"141,615","2290","1","22900201","5790"
"141,616","2660","1","26600523","2957"
"141,618","2000","1","20000201","18823"
"141,619","5287","1","52878001","1302"
"141,620","2510","1","25108005","32098"
"141,623","204638","1","204638801","41"
"141,624","2999","1","29990201","13790"
"141,625","158533","1","158533801","3726"
"141,626","139720","1","139720801","484"
"141,627","5801","1","58018001","10274"
"141,628","146245","1","146245801","348"
"141,629","2810","1","28100301","57"
"141,630","142745","1","142745801","256"
"141,631","5719","1","57198001","1175"
"141,632","183273","1","183273801","4184"
"141,633","5443","1","54438001","2018"
"141,634","2040","1","20408003","6946"
"141,635","5756","1","57568001","1650"
"141,636","126989","1","126989801","3440"
"141,637","268641","1","268641801","1030"
"141,639","5303","1","53038001","1327"
"141,640","177640","1","177640801","503"
"141,641","2000","1","20000301","3624"
"141,642","5312","1","53128001","4855"
"141,644","225881","1","225881801","499"
"141,645","5774","1","57748002","13054"
"141,646","128928","1","128928801","1794"
"141,647","163078","1","163078801","280"
"141,648","2000","1","20000301","11425"
"141,649","205194","1","205194801","211"
"141,650","185697","1","185697801","1604"
"141,651","2510","1","25108005","25425"
"141,652","5422","1","54228001","8114"
"141,653","191194","1","191194801","1987"
"141,654","106357","1","106357801","395"
"141,655","269439","1","269439801","1614"
"141,656","2997","1","29978001","939"
"141,657","224246","1","224246801","44"
"141,659","2120","1","21208002","6661"
"141,660","171409","1","171409801","45"
"141,661","124395","1","124395801","2667"
"141,662","178108","1","178108801","163"
"141,663","127656","1","127656801","2556"
"141,665","2660","1","26608002","26563"
"141,666","2900","1","29008001","20425"
"141,667","5019","1","50198002","206"
"141,669","2000","1","20000201","18363"
"141,670","2120","1","21200202","7314"
"141,671","5802","1","58028001","11585"
"141,672","203449","1","203449801","539"
"141,673","5294","1","52948001","486"
"141,674","5307","1","53078001","2868"
"141,675","2500","1","25000305","18348"
"141,676","5860","1","58608001","2739"
"141,677","2660","1","26608002","36560"
"141,678","176508","1","176508801","270"
"141,679","5784","1","57848001","373"
"141,680","130202","1","130202801","1559"
"141,681","139871","1","139871801","1021"
"141,682","5320","1","53208001","4030"
"141,683","113560","1","113560801","1946"
"141,685","219046","1","219046801","20"
"141,686","125350","1","125350801","180"
"141,687","2830","1","28301306","9539"
"141,688","127227","1","127227801","1504"
"141,689","2400","1","24008001","32060"
"141,690","173378","1","173378801","157"
"141,691","221067","1","221067801","20"
"141,692","127656","1","127656801","1333"
"141,694","5805","1","58058001","9707"
"141,696","111523","1","111523801","596"
"141,697","2400","1","24008001","27344"
"141,698","2060","1","20608001","1735"
"141,699","5801","1","58018001","10846"
"141,700","268795","1","268795801","134"
"141,701","201085","1","201085801","86"
"141,702","2750","1","27500302","21630"
"141,703","198848","1","198848801","4393"
"141,704","103035","1","103035801","429"
"141,705","150773","1","150773801","449"
"141,706","121326","1","121326801","59"
"141,707","172456","1","172456801","510"
"141,708","2000","1","20000201","13733"
"141,709","5971","1","59718001","1751"
"141,710","5813","1","58138001","1496"
"141,711","153198","1","153198801","78"
"141,712","189540","1","189540801","1084"
"141,713","2720","1","27200202","13321"
"141,714","5732","1","57328001","16"
"141,715","2130","1","21300201","957"
"141,716","222622","1","222622801","812"
"141,717","5803","1","58038002","17899"
"141,718","2999","1","29990201","13773"
"141,719","190291","1","190291801","259"
"141,720","144721","1","144721801","166"
"141,721","5845","1","58458001","4162"
"141,722","140270","1","140270801","238"
"141,723","182837","1","182837801","307"
"141,724","4034","1","40348001","993"
"141,725","5781","1","57818001","3712"
"141,726","198782","1","198782801","720"
"141,727","259190","1","259190801","657"
"141,728","183289","1","183289801","972"
"141,729","2530","1","25300201","6730"
"141,730","5168","1","51688001","7685"
"141,731","173174","1","173174801","8644"
"141,732","2830","1","28301205","15977"
"141,733","2900","1","29000201","22865"
"141,734","2900","1","29000201","26915"
"141,735","5820","1","58208002","4428"
"141,736","112596","1","112596801","686"
"141,737","5760","1","57608003","976"
"141,739","2720","1","27208001","10008"
"141,740","2720","1","27208001","4974"
"141,741","2510","1","25100307","5575"
"141,742","2580","1","25800205","15369"
"141,743","166528","1","166528801","476"
"141,744","179332","1","179332801","85"
"141,745","2720","1","27208003","25865"
"141,746","263022","1","263022801","1439"
"141,748","149370","1","149370801","891"
"141,749","5164","1","51648003","9617"
"141,750","208447","1","208447801","200"
"141,751","123197","1","123197801","2534"
"141,752","2999","1","29990201","10040"
"141,753","2500","1","25000305","42599"
"141,754","2530","1","25300201","11309"
"141,755","102066","1","102066801","218"
"141,756","5978","1","59788001","4070"
"141,757","181483","1","181483801","2863"
"141,758","5970","1","59708002","3322"
"141,759","5969","1","59698001","0"
"141,759","5970","2","59708002","10750"
"141,760","5774","1","57748002","10304"
"141,761","150837","1","150837801","238"
"141,762","220357","1","220357801","727"
"141,763","5856","1","58568001","1993"
"141,764","5731","1","57318001","2851"
"141,765","2090","1","20900201","3488"
"141,766","2660","1","26608002","34243"
"141,767","191194","1","191194801","6359"
"141,768","122401","1","122401801","97"
"141,769","110466","1","110466801","626"
"141,770","5606","1","56068002","7133"
"141,771","5976","1","59768001","56"
"141,772","226632","1","226632801","452"
"141,773","2660","1","26608002","15657"
"141,774","2750","1","27508003","1110"
"141,775","5802","1","58028001","21996"
"141,776","2750","1","27508003","3733"
"141,777","205222","1","205222801","1518"
"141,779","194418","1","194418801","778"
"141,780","105799","1","105799801","1917"
"141,781","132610","1","132610801","1601"
"141,782","218460","1","218460801","326"
"141,783","125654","1","125654801","563"
"141,784","5056","1","50560301","2751"
"141,785","2998","1","29980201","7259"
"141,786","187654","1","187654801","488"
"141,787","178123","1","178123801","13566"
"141,788","221262","1","221262801","1866"
"141,789","5520","1","55200202","14980"
"141,790","2000","1","20000301","11470"
"141,791","2900","1","29001410","2584"
"141,792","108162","1","108162801","1866"
"141,793","138303","1","138303801","496"
"141,794","2900","1","29000301","2278"
"141,795","5724","1","57248001","2532"
"141,796","5814","1","58140301","4147"
"141,797","5860","1","58608001","3875"
"141,798","5589","1","55898001","682"
"141,799","107236","1","107236801","2795"
"141,800","144574","1","144574801","3432"
"141,801","5803","1","58038002","12681"
"141,802","5791","1","57918002","5468"
"141,804","2300","1","23008001","6099"
"141,805","5790","1","57908001","2599"
"141,806","5297","1","52978001","441"
"141,807","221297","1","221297801","256"
"141,808","145063","1","145063801","160"
"141,809","2500","1","25001402","18449"
"141,810","266811","1","266811801","444"
"141,811","107575","1","107575801","1253"
"141,812","5799","1","57998001","15987"
"141,813","2720","1","27200422","18619"
"141,814","5445","1","54458001","1538"
"141,815","133839","1","133839801","322"
"141,816","2080","1","20808001","5715"
"141,817","264102","1","264102801","1377"
"141,818","5820","1","58208002","10400"
"141,819","2140","1","21408001","2190"
"141,820","2140","1","21400201","3969"
"141,821","5164","1","51648003","13566"
"141,822","259643","1","259643801","60"
"141,823","221271","1","221271801","254"
"141,824","5295","1","52958001","2351"
"141,825","212310","1","212310801","999"
"141,826","5770","1","57708001","73237"
"141,827","5214","1","52148001","220"
"141,830","2060","1","20608001","2768"
"141,831","5840","1","58408001","17353"
"141,832","5058","1","50588001","449"
"141,833","5850","1","58508002","10341"
"141,834","5106","1","51068001","9207"
"141,835","5840","1","58408001","3802"
"141,836","5009","1","50098001","3076"
"141,837","5422","1","54228001","5637"
"141,838","5844","1","58448001","2394"
"141,839","162759","1","162759801","182"
"141,840","2900","1","29000201","9901"
"141,841","154452","1","154452801","96"
"141,842","5819","1","58198001","7793"
"141,843","5443","1","54438001","1435"
"141,844","2550","1","25500201","20552"
"141,845","123685","1","123685801","2630"
"141,846","105773","1","105773801","672"
"141,847","110038","1","110038801","7116"
"141,848","2530","1","25300201","28266"
"141,849","113848","1","113848801","264"
"141,850","166487","1","166487801","1340"
"141,851","5422","1","54228001","2631"
"141,852","117904","1","117904801","3128"
"141,853","130993","1","130993801","904"
"141,854","2820","1","28200201","10316"
"141,855","127834","1","127834801","513"
"141,856","174734","1","174734801","661"
"141,857","5520","1","55208002","4492"
"141,858","2550","1","25500201","17949"
"141,859","5770","1","57708001","73137"
"141,860","5783","1","57838001","10374"
"141,861","5019","1","50198001","2638"
"141,862","2530","1","25300301","22862"
"141,863","5802","1","58028001","5675"
"141,864","5819","1","58190201","13369"
"141,865","5192","1","51928001","1700"
"141,866","125756","1","125756801","249"
"141,867","5163","1","51638001","5692"
"141,868","5901","1","59018001","2065"
"141,869","2600","1","26000202","233"
"141,870","5770","1","57708004","46544"
"141,872","2580","1","25808006","13039"
"141,873","188066","1","188066801","456"
"141,875","5998","1","59988001","1450"
"141,876","132853","1","132853801","1358"
"141,877","185697","1","185697801","2479"
"141,878","262843","1","262843801","18"
"141,879","226294","1","226294801","200"
"141,880","105074","1","105074801","110"
"141,881","107923","1","107923801","577"
"141,882","5450","1","54508001","1752"
"141,883","266920","1","266920801","311"
"141,884","5821","1","58218005","9881"
"141,885","173460","1","173460801","80"
"141,886","123685","1","123685801","2817"
"141,887","221204","1","221204801","19"
"141,888","4036","1","40368002","9837"
"141,889","2660","1","26608002","12062"
"141,890","151937","1","151937801","357"
"141,891","215994","1","215994801","253"
"141,892","196431","1","196431801","497"
"141,893","2230","1","22308001","12138"
"141,894","123197","1","123197801","2900"
"141,895","5530","1","55308001","3013"
"141,896","5762","1","57628001","473"
"141,897","2000","1","20000201","4025"
"141,898","5874","1","58748002","9197"
"141,899","156881","1","156881801","500"
"141,900","103974","1","103974801","53"
"141,903","2660","1","26600407","37355"
"141,904","117393","1","117393801","2123"
"141,905","2720","1","27208003","17118"
"141,907","5840","1","58408001","6463"
"141,908","5774","1","57748002","10214"
"141,909","127008","1","127008801","877"
"141,910","2400","1","24008002","14367"
"141,911","120827","1","120827801","594"
"141,912","5192","1","51928001","1981"
"141,913","2999","1","29990301","12993"
"141,914","2500","1","25000305","19368"
"141,915","127269","1","127269801","812"
"141,916","5798","1","57988001","6699"
"141,917","2510","1","25108005","17110"
"141,919","5850","1","58508001","2615"
"141,920","5882","1","58828001","1681"
"141,921","5307","1","53078001","2250"
"141,922","5780","1","57808001","5011"
"141,923","2000","1","20000201","9685"
"141,924","5776","1","57768001","15257"
"141,925","231394","1","231394801","220"
"141,926","101494","1","101494801","784"
"141,927","2100","1","21008001","33584"
"141,928","5603","1","56030201","666"
"141,929","2510","1","25100208","1800"
"141,930","5035","1","50358001","1685"
"141,931","5903","1","59038001","7980"
"141,932","5948","1","59488001","1045"
"141,933","134479","1","134479801","94"
"141,934","106005","1","106005801","20"
"141,935","210079","1","210079801","1100"
"141,936","2510","1","25100305","10021"
"141,937","2090","1","20908003","19821"
"141,938","224246","1","224246801","796"
"141,939","126976","1","126976801","913"
"141,940","204529","1","204529801","226"
"141,941","212413","1","212413801","216"
"141,942","169506","1","169506801","1754"
"141,943","203284","1","203284801","2072"
"141,944","115582","1","115582801","3100"
"141,945","204882","1","204882801","25"
"141,946","265362","1","265362801","215"
"141,947","215796","1","215796801","1252"
"141,948","5442","1","54428001","421"
"141,949","2040","1","20400201","4361"
"141,950","5057","1","50578001","26"
"141,951","2140","1","21400301","6325"
"141,952","156066","1","156066801","370"
"141,953","179566","1","179566801","357"
"141,954","2000","1","20001206","19026"
"141,955","123355","1","123355801","510"
"141,956","127226","1","127226801","456"
"141,957","5750","1","57508001","113"
"141,958","153194","1","153194801","258"
"141,959","5726","1","57268001","255"
"141,960","154891","1","154891801","91"
"141,961","2830","1","28301301","7765"
"141,962","5802","1","58028001","18098"
"141,963","5799","1","57998001","1457"
"141,964","5803","1","58038002","14983"
"141,965","148563","1","148563801","3453"
"141,966","5588","1","55888001","14875"
"141,967","116215","1","116215801","2309"
"141,968","5806","1","58068001","6988"
"141,969","2510","1","25108005","39840"
"141,970","5163","1","51638001","4332"
"141,971","5493","1","54938002","4768"
"141,972","2830","1","28300201","18578"
"141,973","202831","1","202831801","53"
"141,974","118494","1","118494801","27"
"141,976","5733","1","57338001","1247"
"141,977","2720","1","27208003","25072"
"141,978","2510","1","25108005","27033"
"141,979","5041","1","50418001","1106"
"141,980","109405","1","109405801","700"
"141,981","5970","1","59708001","19117"
"141,982","178970","1","178970801","121"
"141,983","5765","1","57658002","998"
"141,984","200168","1","200168801","1465"
"141,985","5592","1","55928002","2591"
"141,986","2100","1","21008001","4322"
"141,987","5520","1","55208002","12245"
"141,988","103218","1","103218801","1096"
"141,989","5874","1","58748002","5332"
"141,990","5761","1","57618002","1406"
"141,991","5813","1","58138001","2184"
"141,992","5882","1","58828001","108"
"141,993","218854","1","218854801","834"
"141,994","178099","1","178099801","574"
"141,995","5804","1","58048001","2953"
"141,996","5762","1","57628001","1183"
"141,997","117421","1","117421801","1040"
"141,998","5009","1","50098001","3177"
"141,999","198838","1","198838801","1137"
"142,000","152027","1","152027801","103"
"142,001","5296","1","52968001","6925"
"142,002","226463","1","226463801","333"
"142,003","137432","1","137432801","873"
"142,004","5811","1","58118003","7686"
"142,005","2230","1","22308001","28775"
"142,007","5093","1","50938001","5707"
"142,008","2900","1","29000201","8545"
"142,009","2900","1","29001406","13126"
"142,010","2510","1","25108005","22701"
"142,011","2400","1","24008001","39948"
"142,012","5009","1","50098001","920"
"142,013","123685","1","123685801","1751"
"142,014","2400","1","24008001","27487"
"142,015","2510","1","25108005","22525"
"142,016","210721","1","210721801","500"
"142,017","2090","1","20908003","29726"
"142,018","127656","1","127656801","1930"
"142,019","2830","1","28300201","7902"
"142,020","2997","1","29978001","990"
"142,021","2720","1","27208001","12134"
"142,022","153028","1","153028801","1032"
"142,023","5502","1","55028001","3418"
"142,024","5802","1","58028001","13920"
"142,025","2820","1","28200201","660"
"142,026","2000","1","20000201","18903"
"142,027","2720","1","27208003","22438"
"142,028","160682","1","160682801","528"
"142,029","180003","1","180003801","525"
"142,030","5422","1","54228001","5735"
"142,031","231394","1","231394801","95"
"142,032","205027","1","205027801","646"
"142,033","102530","1","102530801","1604"
"142,034","192217","1","192217801","608"
"142,036","2820","1","28200301","8266"
"142,037","2820","1","28200301","9088"
"142,038","228761","1","228761801","1000"
"142,039","2510","1","25108005","17744"
"142,040","2510","1","25108005","19127"
"142,041","5605","1","56058001","3483"
"142,042","123921","1","123921801","345"
"142,043","231450","1","231450801","591"
"142,044","116215","1","116215801","495"
"142,045","2850","1","28508001","746"
"142,046","5801","1","58018001","10183"
"142,047","2000","1","20000201","18886"
"142,048","5493","1","54938002","6713"
"142,050","128928","1","128928801","354"
"142,051","5874","1","58748002","5282"
"142,052","2090","1","20900301","4935"
"142,053","5903","1","59038002","4297"
"142,054","2580","1","25808006","4377"
"142,055","110480","1","110480801","332"
"142,056","5056","1","50560201","4809"
"142,057","156825","1","156825801","667"
"142,058","110039","1","110039801","2156"
"142,059","181053","1","181053801","98"
"142,060","263024","1","263024801","1095"
"142,061","5762","1","57628001","2686"
"142,062","124248","1","124248801","80"
"142,063","102784","1","102784801","230"
"142,064","5303","1","53038001","810"
"142,065","5114","1","51148001","91"
"142,067","185585","1","185585801","3114"
"142,068","228032","1","228032801","159"
"142,069","5898","1","58988001","4558"
"142,070","2500","1","25008007","320"
"142,071","221039","1","221039801","515"
