"ACCIDENT_NO","NODE_ID","COMPLEX_INT_NO"
"52000016948 ","53254","1245"
"52000016950 ","29794","6507"
"52000017141 ","801","6166"
"52000017144 ","244","6611"
"52000017193 ","42538","6094"
"52000017493 ","43997","6835"
"52000017534 ","48362","6784"
"52000017600 ","53254","1245"
"52000017776 ","46152","6726"
"52000018638 ","52121","1161"
"52000018677 ","52208","1195"
"52000018907 ","43097","101128"
"52000019055 ","43287","6470"
"52000019066 ","46197","6203"
"52000019093 ","53331","1193"
"52000019290 ","43081","6236"
"52000019470 ","43935","106073"
"52000019484 ","43095","6220"
"52000019619 ","42988","6264"
"52000019706 ","73111","6822"
"52000019882 ","46112","6880"
"52000020183 ","45856","6660"
"52000020189 ","52374","1130"
"52000020195 ","232544","6606"
"52000020822 ","35611","6265"
"52000021211 ","36991","6091"
"52000021339 ","46196","100222"
"52000021341 ","1171","6515"
"52000021414 ","788","6156"
"52000021430 ","43895","6606"
"52000021644 ","10592","1000"
"52000021657 ","11047","104717"
"52000021671 ","46221","6173"
"52000021698 ","106","6651"
"52000021980 ","29743","6777"
"52000022140 ","57654","6692"
"52000022145 ","47846","6831"
"52000022363 ","36138","6291"
"52000022370 ","1178","6541"
"52000022722 ","29710","6284"
"52000022726 ","793","1000"
"52000022726 ","793","6086"
"52000022776 ","10592","1000"
"52000022788 ","10592","1000"
"52000022792 ","35620","6351"
"52000022813 ","46200","6651"
"52000023078 ","43147","6275"
"52000023354 ","43049","6326"
"52000023359 ","44970","1127"
"52000023379 ","46251","6427"
"52000023382 ","10592","1000"
"52000023571 ","43081","6236"
"52000023644 ","35620","6351"
"52000024022 ","11077","6557"
"52000024034 ","35642","6766"
"52000024155 ","44058","6905"
"52000024509 ","37105","6449"
"52000024533 ","52257","103606"
"52000024628 ","793","1000"
"52000024628 ","793","6086"
"52000025134 ","20846","1249"
"52000025373 ","40","6522"
"52000025391 ","35642","6766"
"52000025772 ","29710","6284"
"52000025954 ","787","6139"
"52000026023 ","52204","1192"
"52000026282 ","42606","6177"
"52000026364 ","793","1000"
"52000026364 ","793","6086"
"52000026493 ","43889","6604"
"52000027190 ","10929","6548"
"52000027205 ","43893","6593"
"52000027205 ","43893","6594"
"52000027339 ","902","6650"
"52000027399 ","46327","6202"
"52000027413 ","46134","6466"
"52000027645 ","35653","6598"
"52000027684 ","43445","105838"
"52000027744 ","43549","6678"
"52000028047 ","876","6270"
"52000028087 ","35728","6115"
"52000028211 ","46350","101731"
"52000028386 ","29710","6284"
"52000028446 ","106","6651"
"52000028545 ","788","6156"
"52000028557 ","46152","6726"
"52000028565 ","45038","1203"
"52000028638 ","42467","6083"
"52000028814 ","46085","1000"
"52000028876 ","1016","6592"
"52000029106 ","43367","1022"
"52000029116 ","130076","6359"
"52000029226 ","920","6634"
"52000029364 ","868","6379"
"52000029367 ","35620","6351"
"52000029371 ","42878","6215"
"52000029372 ","787","6139"
"52000029379 ","52121","1161"
"52000029798 ","43875","6645"
"52000029835 ","52431","1233"
"52000029998 ","42575","6162"
"52000030141 ","10592","1000"
"52000030669 ","1171","6515"
"52000030849 ","1170","6513"
"52000030948 ","36321","6197"
"52000031030 ","32860","6390"
"52000031100 ","788","6156"
"52000031317 ","10592","1000"
"52000031491 ","868","6379"
"52000031518 ","43935","106073"
"52000031620 ","47846","6831"
"52000031623 ","175170","1173"
"52000031860 ","57603","6367"
"52000031879 ","10592","1000"
"52000032174 ","42575","6162"
"52000032378 ","70800","6396"
"52000032429 ","43277","104560"
"52000032668 ","42658","6174"
"52000032701 ","36321","6197"
"52000032763 ","32860","6390"
"52000033108 ","43875","6645"
"52000033308 ","42565","101131"
"52000033312 ","10592","1000"
"52000033419 ","46085","1000"
"52000033997 ","42640","102026"
"52000034010 ","52046","1107"
"52000034112 ","42575","6162"
"52000034196 ","57602","1081"
"52000034269 ","53254","1245"
"52000034485 ","43027","6301"
"52000034612 ","46487","6850"
"52000034753 ","46490","101934"
"52000035085 ","20827","1201"
"52000035475 ","42878","6215"
"52000035531 ","46487","6850"
"52000035815 ","917","6638"
"52000035850 ","43896","6603"
"52000035862 ","43445","105838"
"52000035963 ","52110","1153"
"52000035968 ","20827","1201"
"52000036054 ","57937","1346"
"52000036080 ","46516","6717"
"52000036126 ","43980","6793"
"52000036228 ","36138","6291"
"52000036249 ","52236","1228"
"52000036296 ","787","6139"
"52000036318 ","35619","6344"
"52000036373 ","793","1000"
"52000036373 ","793","6086"
"52000036374 ","36321","6197"
"52000036667 ","53325","1202"
"52000036672 ","53331","1193"
"52000036676 ","35315","6359"
"52000036798 ","52106","1151"
"52000036876 ","35620","6351"
"52000037103 ","35620","6351"
"52000037130 ","917","6638"
"52000037135 ","36321","6197"
"52000037162 ","29746","6456"
"52000037165 ","46124","6306"
"52000037503 ","43549","6678"
"52000037685 ","29746","6456"
"52000037836 ","46085","1000"
"52000037915 ","876","6270"
"52000038124 ","35889","104576"
"52000038229 ","52390","1205"
"52000038378 ","43890","6589"
"52000038729 ","1252","6885"
"52000038758 ","46571","6939"
"52000039021 ","49179","102418"
"52000039101 ","868","6379"
"52000039104 ","42879","6232"
"52000039119 ","46085","1000"
"52000039141 ","46578","101648"
"52000039474 ","173982","1269"
"52000039796 ","45038","1203"
"52000039929 ","47846","6831"
"52000040228 ","11454","6930"
"52000040507 ","53809","1337"
"52000040513 ","35660","103953"
"52000040661 ","868","6379"
"52000040690 ","35588","6065"
"52000040709 ","46604","6923"
"52001000094 ","29710","6284"
"52001000189 ","787","6139"
"52001000275 ","10919","6651"
"52001000309 ","55791","6194"
"52001000559 ","42919","6219"
"52001000766 ","43973","6806"
"52001000879 ","43431","6696"
"52001001463 ","44164","6931"
"52001001538 ","43989","104106"
"52001001613 ","36746","1317"
"52001001617 ","36746","1317"
"52001001834 ","801","6166"
"52001001958 ","42575","6162"
"52001001959 ","42975","6210"
"52001002154 ","52048","1112"
"52001002205 ","35619","6344"
"52001002257 ","29710","6284"
"52001002521 ","50385","100901"
"52001002593 ","43443","6663"
"52001002623 ","131892","6379"
"52001003120 ","43619","104968"
"52001003208 ","43981","6782"
"52001003317 ","1109","6930"
"52001003337 ","131955","6815"
"52001003458 ","15485","1301"
"52001003526 ","15501","1008"
"52001003698 ","43587","102457"
"52001003827 ","41","6531"
"52001004079 ","42658","6174"
"52001004114 ","52316","1295"
"52001004389 ","45038","1203"
"52001004472 ","51927","1042"
"52001004600 ","20827","1201"
"52001004750 ","36321","6197"
"52001005348 ","43856","6568"
"52001005386 ","43935","106073"
"52001005575 ","49183","1176"
"52001005585 ","44123","103218"
"52001005696 ","53331","1193"
"52001006019 ","29710","6284"
"52001006042 ","52183","1182"
"52001006050 ","10592","1000"
"52001006053 ","43503","6669"
"52001006140 ","52091","1140"
"52001006168 ","35620","6351"
"52001006170 ","52084","1135"
"52001006190 ","43837","6089"
"52001006193 ","29710","6284"
"52001006675 ","43152","6282"
"52001006807 ","46780","6213"
"52001007163 ","52285","1247"
"52001007193 ","43875","6645"
"52001007198 ","72616","1177"
"52001007273 ","46770","6473"
"52001007310 ","52251","100715"
"52001007513 ","906","6647"
"52001007581 ","1178","6541"
"52001007595 ","49186","1206"
"52001007597 ","874","6406"
"52001007862 ","43147","6275"
"52001008221 ","46152","6726"
"52001008272 ","1242","1243"
"52001008626 ","132677","1000"
"52001008699 ","106","6651"
"52001008898 ","949","6684"
"52001008998 ","1016","6592"
"52001009008 ","43879","6601"
"52001009024 ","49183","1176"
"52001009033 ","46477","104527"
"52001009107 ","29746","6456"
"52001009190 ","132508","6762"
"52001009364 ","876","6270"
"52001009700 ","20827","1201"
"52001009702 ","175376","1179"
"52001009950 ","41667","5899"
"52001010302 ","52060","1120"
"52001010406 ","132837","6610"
"52001010452 ","43397","6643"
"52001010489 ","793","1000"
"52001010489 ","793","6086"
"52001010597 ","909","104527"
"52001010676 ","52112","1156"
"52001010958 ","52203","1191"
"52001011167 ","44262","6040"
"52001011219 ","46851","100226"
"52001011592 ","35314","6894"
"52001011626 ","29744","6761"
"52001011990 ","43275","6459"
"52001012107 ","36321","6197"
"52001012248 ","876","6270"
"52001012557 ","42658","6174"
"52001012570 ","35824","106096"
"52001012759 ","46881","6506"
"52001012791 ","44058","6905"
"52001013053 ","71201","6495"
"52001013059 ","42658","6174"
"52001013297 ","42658","6174"
"52001013370 ","43133","101199"
"52001013389 ","1175","6546"
"52001013414 ","929","6605"
"52001013582 ","10592","1000"
"52001013591 ","35642","6766"
"52001013665 ","46085","1000"
"52001013666 ","42590","6184"
"52001013911 ","53331","1193"
"52001013958 ","57654","6692"
"52001013963 ","43841","6074"
"52001013978 ","52155","101916"
"52001013982 ","10592","1000"
"52001013990 ","53331","1193"
"52001014271 ","49188","1232"
"52001014426 ","11835","6383"
"52001014837 ","29744","6761"
"52001015050 ","793","1000"
"52001015050 ","793","6086"
"52001015076 ","195","6277"
"52001015104 ","36209","6717"
"52001015803 ","43879","6601"
"52001016192 ","43567","6769"
"52001016307 ","70728","6383"
"52001016382 ","52103","1150"
"52001016500 ","36321","6197"
"52001016538 ","43580","6715"
"52001016563 ","959","6714"
"52001016646 ","876","6270"
"52001016797 ","52385","1174"
"52001016865 ","43470","6666"
"52001017502 ","29746","6456"
"52001017521 ","52210","1197"
"52001017530 ","35315","6359"
"52001017541 ","52125","1162"
"52001017689 ","44014","6846"
"52001017821 ","29741","6673"
"52001017907 ","43895","6606"
"52001018141 ","46955","6757"
"52001018290 ","41","6531"
"52001018293 ","70728","6383"
"52001018595 ","42467","6083"
"52001018661 ","52374","1130"
"52001018666 ","1062","6909"
"52001018724 ","42575","6162"
"52001018850 ","43893","6593"
"52001018850 ","43893","6594"
"52001018855 ","47846","6831"
"52001018934 ","43027","6301"
"52001019171 ","46152","6726"
"52001019180 ","20827","1201"
"52001019207 ","958","6708"
"52001019405 ","35636","1022"
"52001019512 ","929","6605"
"52001019815 ","45885","6181"
"52001020152 ","43004","6202"
"52001020367 ","42976","6216"
"52001020600 ","35638","102085"
"52001020615 ","73111","6822"
"52001020792 ","29710","6284"
"52001020976 ","35315","6359"
"52001021129 ","868","6379"
"52001021264 ","35636","1022"
"52001021295 ","29741","6673"
"52001021925 ","53292","1216"
"52001022021 ","10592","1000"
"52001022075 ","36321","6197"
"52001022214 ","52194","101499"
"52001022571 ","47846","6831"
"52001022628 ","42575","6162"
"52001022779 ","36448","6458"
"52001022805 ","10592","1000"
"52001023094 ","35642","6766"
"52001023102 ","53292","1216"
"52001023111 ","29773","6797"
"52001023115 ","29885","6549"
"52001023354 ","29771","6667"
"52001023480 ","50395","1299"
"52001023545 ","43035","6364"
"52001023657 ","43580","6715"
"52001023670 ","1174","6545"
"52001023846 ","42575","6162"
"52001023862 ","70759","6386"
"52001023870 ","10592","1000"
"52001023934 ","793","1000"
"52001023934 ","793","6086"
"52001023979 ","53466","1227"
"52001024593 ","32860","6390"
"52001024611 ","52112","1156"
"52001024776 ","29741","6673"
"52001024796 ","42949","102671"
"52001025236 ","35619","6344"
"52001025419 ","44081","6864"
"52001025534 ","36321","6197"
"52001025569 ","47141","6461"
"52001025586 ","1170","6513"
"52001025943 ","919","6636"
"52001025957 ","1062","6909"
"52001026193 ","47128","106073"
"52001026237 ","788","6156"
"52001026249 ","43895","6606"
"52001026299 ","73111","6822"
"52001026303 ","61130","101888"
"52001026330 ","44118","104941"
"52001026436 ","43096","6203"
"52001026578 ","3255","102225"
"52001027064 ","47131","6590"
"52001027157 ","37293","104604"
"52001027195 ","46085","1000"
"52001027404 ","41","6531"
"52001027437 ","787","6139"
"52001027538 ","42583","6178"
"52001027726 ","53442","105591"
"52001027747 ","52297","101102"
"52001027752 ","12129","6532"
"52001027764 ","10592","1000"
"52001028071 ","47153","6219"
"52001028437 ","43837","6089"
"52001028484 ","43980","6793"
"52001028498 ","52239","1230"
"52001028564 ","50400","1300"
"52001028769 ","43037","102225"
"52001029104 ","930","6588"
"52001029132 ","35636","1022"
"52001029144 ","10592","1000"
"52001029145 ","43095","6220"
"52001029341 ","42575","6162"
"52001029484 ","32860","6390"
"52001029793 ","35314","6894"
"52001030130 ","15485","1301"
"52001030236 ","1178","6541"
"52001030239 ","43033","6353"
"52001030262 ","57625","6543"
"52001030326 ","43367","1022"
"52001030519 ","43875","6645"
"52001030603 ","971","6725"
"52001030612 ","1082","6868"
"52001030615 ","907","6648"
"52001030892 ","50428","1008"
"52001031232 ","73111","6822"
"52001031368 ","43287","6470"
"52001031479 ","35638","102085"
"52001031581 ","52106","1151"
"52001031813 ","32860","6390"
"52001031968 ","43892","6600"
"52001032034 ","36653","6661"
"52001032115 ","55791","6194"
"52001032196 ","43035","6364"
"52001032805 ","50364","102575"
"52001033074 ","37021","6625"
"52001033168 ","57673","6832"
"52001033177 ","1178","6541"
"52001033370 ","52110","1153"
"52001033399 ","47203","100200"
"52001033598 ","36321","6197"
"52001033667 ","986","6479"
"52001033670 ","36321","6197"
"52001033676 ","42467","6083"
"52001033678 ","53809","1337"
"52001033688 ","44835","1304"
"52001033751 ","43096","6203"
"52001033856 ","43856","6568"
"52001034072 ","42590","6184"
"52001034094 ","52015","1079"
"52001034452 ","47225","100692"
"52001034579 ","52060","1120"
"52001034739 ","920","6634"
"52001035162 ","47131","6590"
"52001035502 ","43970","6781"
"52001035628 ","53331","1193"
"52001035668 ","132677","1000"
"52001035862 ","35638","102085"
"52001036077 ","72855","1238"
"52001036307 ","43893","6593"
"52001036307 ","43893","6594"
"52001036683 ","53315","1179"
"52001036695 ","29746","6456"
"52001036815 ","44029","6852"
"52001036862 ","70714","6375"
"52001036918 ","32860","6390"
"52001037351 ","43893","6593"
"52001037351 ","43893","6594"
"52001037438 ","46085","1000"
"52001037439 ","10592","1000"
"52001038002 ","868","6379"
"52001038095 ","44969","1122"
"52001038627 ","106","6651"
"52001038637 ","868","6379"
"52001038659 ","36321","6197"
"52001038856 ","36448","6458"
"52001038881 ","42912","6213"
"52001039170 ","29746","6456"
"52001039224 ","868","6379"
"52001039239 ","29741","6673"
"52001039240 ","957","6703"
"52002000757 ","52060","1120"
"52002000776 ","29773","6797"
"52002000937 ","36321","6197"
"52002001060 ","1064","6903"
"52002001421 ","46085","1000"
"52002001454 ","53254","1245"
"52002001459 ","35314","6894"
"52002001479 ","1064","6903"
"52002001499 ","44081","6864"
"52002001570 ","793","1000"
"52002001570 ","793","6086"
"52002001625 ","41","6531"
"52002001657 ","47358","101006"
"52002001731 ","876","6270"
"52002001834 ","46152","6726"
"52002002223 ","20827","1201"
"52002002318 ","35642","6766"
"52002002595 ","47370","6920"
"52002002838 ","793","1000"
"52002002838 ","793","6086"
"52002002863 ","47321","6572"
"52002002962 ","53254","1245"
"52002003118 ","47361","100744"
"52002003159 ","55772","106097"
"52002003172 ","57648","6672"
"52002003346 ","52375","1139"
"52002003395 ","57659","101627"
"52002003398 ","868","6379"
"52002003404 ","874","6406"
"52002003644 ","36594","104560"
"52002003672 ","20846","1249"
"52002004005 ","256762","6194"
"52002004159 ","53442","105591"
"52002004324 ","42467","6083"
"52002004338 ","29743","6777"
"52002004341 ","1172","6535"
"52002004362 ","52155","101916"
"52002005574 ","42658","6174"
"52002005589 ","914","6640"
"52002005835 ","70684","6360"
"52002005889 ","47426","6858"
"52002006051 ","46152","6726"
"52002006057 ","52195","1186"
"52002006060 ","47424","6566"
"52002006226 ","10592","1000"
"52002006608 ","868","6379"
"52002006794 ","47153","6219"
"52002007109 ","106","6651"
"52002007994 ","51928","1044"
"52002008177 ","42454","6131"
"52002008557 ","29746","6456"
"52002008591 ","868","6379"
"52002008594 ","43367","1022"
"52002008603 ","35748","6399"
"52002008718 ","52046","1107"
"52002008902 ","1242","1243"
"52002009056 ","43049","6326"
"52002009107 ","47493","6467"
"52002009122 ","29770","6654"
"52002009289 ","43049","6326"
"52002009292 ","10592","1000"
"52002009328 ","36138","6291"
"52002009386 ","35638","102085"
"52002009640 ","35315","6359"
"52002009819 ","47153","6219"
"52002009845 ","959","6714"
"52002009970 ","29746","6456"
"52002010210 ","52011","1074"
"52002010364 ","46085","1000"
"52002010365 ","43096","6203"
"52002010492 ","43975","6818"
"52002010495 ","43975","6818"
"52002010748 ","43567","6769"
"52002010856 ","40","6522"
"52002011120 ","10919","6651"
"52002011132 ","10919","6651"
"52002011212 ","57648","6672"
"52002011318 ","52187","105976"
"52002011385 ","876","6270"
"52002011513 ","43580","6715"
"52002011584 ","53331","1193"
"52002011597 ","42454","6131"
"52002012465 ","53331","1193"
"52002012488 ","29746","6456"
"52002012780 ","47545","6921"
"52002013312 ","29710","6284"
"52002013317 ","43061","6385"
"52002013327 ","57648","6672"
"52002013335 ","42575","6162"
"52002013379 ","10592","1000"
"52002013846 ","47579","104561"
"52002013897 ","138107","6301"
"52002013898 ","29710","6284"
"52002014010 ","20977","103376"
"52002014606 ","42590","6184"
"52002014796 ","43933","6713"
"52002014799 ","53443","1240"
"52002015004 ","29746","6456"
"52002015297 ","868","6379"
"52002015303 ","138323","6431"
"52002015435 ","29741","6673"
"52002015481 ","47550","6775"
"52002015783 ","43643","6466"
"52002015980 ","70759","6386"
"52002016081 ","46152","6726"
"52002016455 ","44969","1122"
"52002016460 ","29771","6667"
"52002016482 ","3390","6647"
"52002017004 ","43367","1022"
"52002017060 ","36138","6291"
"52002017413 ","876","6270"
"52002017700 ","43033","6353"
"52002017717 ","52389","102444"
"52002017867 ","99999","6094"
"52002017880 ","42575","6162"
"52002018230 ","46085","1000"
"52002018239 ","47846","6831"
"52002018252 ","46134","6466"
"52002018538 ","43549","6678"
"52002018563 ","42658","6174"
"52002018710 ","46085","1000"
"52002019162 ","43879","6601"
"52002019286 ","43971","6788"
"52002019295 ","868","6379"
"52002019776 ","35619","6344"
"52002019835 ","47669","101268"
"52002019848 ","36448","6458"
"52002020165 ","47678","6802"
"52002020355 ","52305","102564"
"52002020821 ","29744","6761"
"52002020832 ","53316","1179"
"52002021017 ","47686","6847"
"52002021136 ","43027","6301"
"52002021279 ","138906","6166"
"52002021283 ","10592","1000"
"52002022056 ","52364","1065"
"52002022057 ","36321","6197"
"52002022194 ","46197","6203"
"52002022461 ","43367","1022"
"52002022482 ","24378","6509"
"52002022536 ","43524","6665"
"52002022712 ","29384","6112"
"52002022846 ","47717","102225"
"52002022852 ","232396","6284"
"52002023148 ","29710","6284"
"52002023302 ","52253","105736"
"52002023310 ","43567","6769"
"52002023319 ","787","6139"
"52002023403 ","1175","6546"
"52002023443 ","45175","1280"
"52002023515 ","1178","6541"
"52002023580 ","44970","1127"
"52002023765 ","35619","6344"
"52002023896 ","43895","6606"
"52002023922 ","44796","1344"
"52002023992 ","35315","6359"
"52002024051 ","36209","6717"
"52002024066 ","35824","106096"
"52002024404 ","139194","103924"
"52002024795 ","47744","6442"
"52002024839 ","43049","6326"
"52002025302 ","868","6379"
"52002025476 ","47762","6652"
"52002025477 ","29741","6673"
"52002025487 ","139473","6213"
"52002025656 ","49183","1176"
"52002025685 ","50422","1325"
"52002025787 ","42509","6181"
"52002025928 ","35314","6894"
"52002025957 ","44058","6905"
"52002026247 ","35728","6115"
"52002026372 ","52261","100942"
"52002027432 ","43567","6769"
"52002027886 ","52205","1192"
"52002027912 ","43287","6470"
"52002027936 ","43027","6301"
"52002027956 ","20827","1201"
"52002028076 ","46085","1000"
"52002028127 ","868","6379"
"52002028691 ","57654","6692"
"52002028853 ","35748","6399"
"52002028867 ","43973","6806"
"52002029062 ","46085","1000"
"52002029193 ","43989","104106"
"52002029201 ","42965","6200"
"52002029476 ","1178","6541"
"52002029910 ","42590","6184"
"52002029979 ","43486","100387"
"52002030101 ","52390","1205"
"52002030269 ","42590","6184"
"52002030283 ","43567","6769"
"52002030493 ","10592","1000"
"52002030773 ","37105","6449"
"52002030787 ","35619","6344"
"52002030827 ","36321","6197"
"52002030831 ","1178","6541"
"52002030837 ","222007","6494"
"52002030855 ","20870","1305"
"52002030878 ","43510","6671"
"52002031369 ","43120","104039"
"52002031491 ","46134","6466"
"52002031514 ","244","6611"
"52002031579 ","36321","6197"
"52002031725 ","47717","102225"
"52002031796 ","917","6638"
"52002031894 ","106","6651"
"52002032071 ","876","6270"
"52002032110 ","36653","6661"
"52002032246 ","35791","1308"
"52002032684 ","49186","1206"
"52002032719 ","43997","6835"
"52002032803 ","43287","6470"
"52002032979 ","43027","6301"
"52002032986 ","35315","6359"
"52002033164 ","42976","6216"
"52002033539 ","41","6531"
"52002033557 ","36321","6197"
"52002033801 ","44081","6864"
"52002033904 ","57648","6672"
"52002033906 ","47936","103708"
"52002033909 ","141366","105887"
"52002034697 ","43879","6601"
"52002034708 ","43972","6785"
"52002034803 ","35315","6359"
"52002035165 ","141423","6197"
"52002035304 ","52298","102439"
"52002035374 ","1174","6545"
"52002035642 ","10919","6651"
"52002035938 ","52112","1156"
"52002036106 ","36589","6633"
"52002036134 ","49188","1232"
"52002036178 ","29710","6284"
"52002036252 ","43500","101927"
"52002036256 ","141433","6378"
"52002036429 ","40","6522"
"52002036579 ","801","6166"
"52002036623 ","917","6638"
"52002036698 ","46152","6726"
"52002036907 ","70797","6394"
"52002037350 ","920","6634"
"52002037408 ","1177","6547"
"52002037410 ","10581","6522"
"52002037931 ","1172","6535"
"52002037964 ","1170","6513"
"52002038410 ","45885","6181"
"52002038547 ","1016","6592"
"52002038723 ","36589","6633"
"52002038745 ","1146","6137"
"52002039409 ","42912","6213"
"52002039418 ","29710","6284"
"52002039546 ","36138","6291"
"52002039662 ","43049","6326"
"52002039866 ","35620","6351"
"52002039955 ","43567","6769"
"52002040187 ","29906","6598"
"52002040196 ","106","6651"
"52002040413 ","1168","6494"
"52002040944 ","43974","6814"
"52002040947 ","53254","1245"
"52002041166 ","874","6406"
"52002041169 ","42658","6174"
"52002041479 ","29746","6456"
"52002041618 ","33032","6505"
"52002041775 ","48102","100709"
"52002041862 ","48100","101132"
"52002042110 ","37348","6485"
"52003000014 ","52010","1073"
"52003000028 ","20827","1201"
"52003000029 ","43095","6220"
"52003000103 ","876","6270"
"52003000224 ","52431","1233"
"52003000319 ","43975","6818"
"52003000575 ","53331","1193"
"52003000880 ","52088","100300"
"52003000978 ","1016","6592"
"52003001678 ","43643","6466"
"52003002412 ","35620","6351"
"52003002469 ","36138","6291"
"52003002606 ","52423","104967"
"52003002721 ","1178","6541"
"52003002767 ","42879","6232"
"52003002920 ","10592","1000"
"52003002924 ","42460","6194"
"52003002932 ","793","1000"
"52003002932 ","793","6086"
"52003003703 ","874","6406"
"52003003932 ","29384","6112"
"52003003940 ","44014","6846"
"52003003944 ","43152","6282"
"52003004387 ","43049","6326"
"52003004404 ","868","6379"
"52003004809 ","45123","1208"
"52003004812 ","15501","1008"
"52003004967 ","35611","6265"
"52003005102 ","43097","101128"
"52003005460 ","50420","1324"
"52003005534 ","48218","100111"
"52003005722 ","43478","6682"
"52003005868 ","49197","1248"
"52003006266 ","29770","6654"
"52003006654 ","42460","6194"
"52003006655 ","10592","1000"
"52003007145 ","35620","6351"
"52003007242 ","21127","104672"
"52003007249 ","49210","1245"
"52003007312 ","29746","6456"
"52003007313 ","53331","1193"
"52003007333 ","46200","6651"
"52003007506 ","52286","1249"
"52003007520 ","10592","1000"
"52003007948 ","46085","1000"
"52003008014 ","52060","1120"
"52003008017 ","44566","1050"
"52003008152 ","20827","1201"
"52003008171 ","43287","6470"
"52003008177 ","36746","1317"
"52003008430 ","868","6379"
"52003008498 ","43986","6804"
"52003008571 ","42467","6083"
"52003008641 ","43152","6282"
"52003008977 ","15501","1008"
"52003009051 ","35620","6351"
"52003009146 ","986","6479"
"52003009220 ","43367","1022"
"52003009505 ","42880","6226"
"52003009513 ","50415","1320"
"52003009969 ","43431","6696"
"52003009974 ","29741","6673"
"52003009995 ","45038","1203"
"52003010399 ","37446","102524"
"52003010421 ","793","1000"
"52003010421 ","793","6086"
"52003010592 ","46085","1000"
"52003010602 ","52374","1130"
"52003011141 ","46085","1000"
"52003011187 ","52375","1139"
"52003011190 ","53254","1245"
"52003011379 ","222023","6378"
"52003011412 ","53325","1202"
"52003011476 ","47846","6831"
"52003011779 ","50415","1320"
"52003012218 ","36925","6906"
"52003012786 ","143704","6301"
"52003012925 ","52445","1177"
"52003013034 ","52316","1295"
"52003013136 ","53331","1193"
"52003013139 ","143710","6869"
"52003013146 ","43859","6583"
"52003013994 ","44566","1050"
"52003014008 ","43892","6600"
"52003014229 ","43360","6613"
"52003014232 ","959","6714"
"52003014235 ","43367","1022"
"52003014236 ","35619","6344"
"52003014238 ","868","6379"
"52003014241 ","70800","6396"
"52003014378 ","46152","6726"
"52003014417 ","52257","103606"
"52003014785 ","906","6647"
"52003014864 ","43856","6568"
"52003015136 ","53331","1193"
"52003015143 ","1064","6903"
"52003015270 ","929","6605"
"52003015444 ","46152","6726"
"52003015605 ","42590","6184"
"52003015742 ","43049","6326"
"52003016111 ","48352","6171"
"52003016119 ","42658","6174"
"52003016146 ","42964","6200"
"52003016176 ","36870","104537"
"52003016508 ","29744","6761"
"52003016574 ","222007","6494"
"52003016579 ","10592","1000"
"52003017024 ","47153","6219"
"52003017118 ","43471","6666"
"52003017245 ","10592","1000"
"52003017262 ","46197","6203"
"52003017358 ","52239","1230"
"52003017538 ","43875","6645"
"52003017754 ","51966","1069"
"52003017758 ","51966","1069"
"52003017777 ","43431","6696"
"52003017871 ","48399","6177"
"52003017907 ","48418","105101"
"52003017966 ","36265","6821"
"52003017972 ","52110","1153"
"52003018016 ","221562","6504"
"52003018507 ","1016","6592"
"52003018553 ","46085","1000"
"52003018683 ","43287","6470"
"52003018701 ","57654","6692"
"52003019317 ","36938","6478"
"52003019366 ","43935","106073"
"52003019517 ","43367","1022"
"52003019530 ","35636","1022"
"52003019545 ","52060","1120"
"52003019959 ","35619","6344"
"52003020064 ","793","1000"
"52003020064 ","793","6086"
"52003020120 ","1020","6744"
"52003020121 ","957","6703"
"52003020155 ","29746","6456"
"52003020636 ","57666","105019"
"52003020735 ","20846","1249"
"52003020942 ","35638","102085"
"52003021088 ","70728","6383"
"52003021108 ","10592","1000"
"52003021544 ","48474","6670"
"52003021805 ","43049","6326"
"52003021925 ","48467","6527"
"52003021944 ","20846","1249"
"52003021990 ","43097","101128"
"52003022122 ","51966","1069"
"52003022154 ","29743","6777"
"52003022266 ","43975","6818"
"52003022267 ","44129","102965"
"52003022447 ","35620","6351"
"52003022449 ","29746","6456"
"52003022758 ","44114","103658"
"52003022765 ","42460","6194"
"52003022790 ","876","6270"
"52003022919 ","144810","6403"
"52003023220 ","57648","6672"
"52003023259 ","20916","100046"
"52003023353 ","29770","6654"
"52003023647 ","49187","1213"
"52003023665 ","42658","6174"
"52003023667 ","10592","1000"
"52003023683 ","47717","102225"
"52003023743 ","53680","6124"
"52003023746 ","868","6379"
"52003024008 ","42912","6213"
"52003024019 ","43367","1022"
"52003024319 ","1242","1243"
"52003024390 ","106","6651"
"52003024474 ","53132","103444"
"52003024483 ","10592","1000"
"52003024629 ","42975","6210"
"52003024646 ","40","6522"
"52003024689 ","33032","6505"
"52003025059 ","46152","6726"
"52003025242 ","145250","6437"
"52003025479 ","1016","6592"
"52003025658 ","44083","6867"
"52003025660 ","47225","100692"
"52003025875 ","44294","6940"
"52003025906 ","48524","6453"
"52003026342 ","53331","1193"
"52003026509 ","42919","6219"
"52003026683 ","53254","1245"
"52003026745 ","48554","6005"
"52003026938 ","144751","6651"
"52003027263 ","53127","1191"
"52003027265 ","44058","6905"
"52003027434 ","43061","6385"
"52003027477 ","42925","100709"
"52003027561 ","41","6531"
"52003027716 ","53133","104792"
"52003027727 ","29710","6284"
"52003027965 ","36321","6197"
"52003027967 ","801","6166"
"52003027983 ","43359","6613"
"52003028214 ","42460","6194"
"52003028707 ","29996","1205"
"52003028797 ","1178","6541"
